row,col,hour,temperature,windSpeed,humidity,dryness
3,4,21,23.9,2.9,37.4,50.9
3,4,22,22.4,2.9,37.9,48.4
3,4,23,19.7,4.4,34.8,45.6
3,5,0,7.0,3.5,52.3,20.0
3,5,1,6.1,2.3,51.2,20.0
3,5,2,5.8,2.8,53.8,20.0
3,5,3,7.4,4.9,56.2,20.0
3,5,4,10.5,6.9,54.7,23.9
3,5,5,13.3,7.4,48.9,30.4
3,5,6,14.4,6.1,42.5,34.6
3,5,7,14.0,4.6,39.5,35.2
3,5,8,13.6,4.4,41.0,34.0
3,5,9,14.8,6.0,43.8,34.7
3,5,10,17.5,8.0,43.7,38.8
3,5,11,20.4,8.7,39.2,44.9
3,5,12,26.0,9.7,24.3,62.3
3,5,13,25.5,7.7,20.7,63.0
3,5,14,24.4,6.7,22.0,60.8
3,5,15,24.3,7.6,25.9,59.1
3,5,16,21.6,7.2,36.7,47.7
3,5,17,23.8,8.1,34.6,51.9
3,5,18,24.7,7.2,29.8,55.1
3,5,19,23.7,5.0,26.6,54.9
3,5,20,21.6,3.3,28.0,51.2
3,5,21,20.0,3.4,33.1,46.8
3,5,22,20.1,4.8,37.8,45.0
3,5,23,21.3,6.0,38.5,46.6
3,6,0,4.3,2.0,55.7,20.0
3,6,1,7.1,2.6,50.4,20.5
3,6,2,9.7,4.6,49.1,24.9
3,6,3,10.7,6.7,51.5,25.4
3,6,4,10.2,7.2,53.9,23.7
3,6,5,9.8,5.9,52.3,23.8
3,6,6,11.0,4.4,46.5,27.9
3,6,7,13.9,4.3,40.0,34.9
3,6,8,17.0,5.9,37.1,40.7
3,6,9,18.6,7.9,38.6,42.5
3,6,10,18.4,8.7,41.6,41.0
3,6,11,17.6,7.6,41.6,39.8
3,6,12,21.5,7.5,30.0,52.8
3,6,13,23.6,6.6,24.0,58.3
3,6,14,26.2,7.5,20.6,63.6
3,6,15,27.7,9.3,22.0,65.3
3,6,16,23.6,8.4,33.4,52.0
3,6,17,21.9,7.5,35.9,48.5
3,6,18,20.9,5.4,34.0,47.7
3,6,19,21.5,3.7,29.5,50.5
3,6,20,23.1,3.8,26.5,54.1
3,6,21,24.0,5.3,28.2,54.7
3,6,22,23.0,6.4,33.5,51.1
3,6,23,20.5,5.9,38.4,45.4
3,7,0,7.5,2.3,59.7,20.0
3,7,1,6.8,4.3,53.7,20.0
3,7,2,6.2,6.4,48.3,20.0
3,7,3,7.3,6.9,46.8,22.2
3,7,4,10.1,5.7,49.2,25.5
3,7,5,13.2,4.2,51.5,29.2
3,7,6,14.9,4.1,49.9,32.4
3,7,7,14.8,5.8,44.1,34.6
3,7,8,14.2,7.9,37.6,36.3
3,7,9,14.8,8.7,34.8,38.3
3,7,10,17.1,7.7,36.4,41.1
3,7,11,20.1,5.8,39.5,44.4
3,7,12,23.9,5.9,35.9,52.9
3,7,13,23.8,6.8,31.7,54.4
3,7,14,22.6,8.7,25.8,55.0
3,7,15,22.1,9.7,22.7,55.5
3,7,16,21.3,7.8,28.1,50.7
3,7,17,23.4,5.7,32.5,52.1
3,7,18,24.9,4.1,35.3,53.2
3,7,19,24.3,4.3,33.7,53.0
3,7,20,22.3,5.7,29.4,51.7
3,7,21,20.3,6.9,26.6,49.8
3,7,22,19.9,6.4,28.6,48.4
3,7,23,20.9,4.3,34.2,47.7
3,8,0,4.1,4.0,60.2,20.0
3,8,1,6.7,6.1,57.8,20.0
3,8,2,9.6,6.6,51.6,23.8
3,8,3,11.1,5.5,46.0,28.3
3,8,4,11.0,4.0,44.5,28.7
3,8,5,10.4,3.9,46.8,26.9
3,8,6,11.1,5.6,49.1,27.0
3,8,7,13.5,7.7,47.4,31.3
3,8,8,16.7,8.6,41.7,38.4
3,8,9,18.9,7.6,35.3,44.2
3,8,10,19.1,5.8,32.5,45.7
3,8,11,18.3,5.0,34.3,43.7
3,8,12,18.1,6.0,37.5,42.2
3,8,13,19.7,7.9,37.9,44.4
3,8,14,22.3,8.9,33.9,49.9
3,8,15,24.2,8.1,28.3,55.0
3,8,16,24.2,6.0,25.4,56.1
3,8,17,22.6,4.5,27.3,53.0
3,8,18,21.2,4.7,31.9,49.0
3,8,19,21.3,6.2,34.9,48.0
3,8,20,22.7,7.4,33.6,50.6
3,8,21,24.0,6.8,29.5,54.2
3,8,22,23.5,4.8,27.0,54.5
3,8,23,21.2,2.7,29.2,50.1
3,9,0,8.0,5.8,56.4,20.0
3,9,1,7.6,6.3,58.3,20.0
3,9,2,6.8,5.2,55.7,20.0
3,9,3,7.3,3.8,49.4,21.2
3,9,4,9.7,3.7,43.7,27.1
3,9,5,12.9,5.4,42.1,32.5
3,9,6,15.1,7.6,44.4,34.9
3,9,7,15.5,8.5,46.6,34.6
3,9,8,14.9,7.5,45.0,34.4
3,9,9,15.0,5.8,39.3,36.8
3,9,10,16.8,5.0,33.1,42.0
3,9,11,19.8,6.0,30.4,47.5
3,9,12,22.1,8.0,32.4,50.2
3,9,13,22.5,9.1,35.8,49.4
3,9,14,21.5,8.3,36.3,47.7
3,9,15,20.5,6.3,32.6,47.7
3,9,16,21.1,4.8,27.2,50.8
3,9,17,23.1,5.0,24.5,54.9
3,9,18,24.8,6.6,26.7,56.5
3,9,19,24.8,7.8,31.6,54.6
3,9,20,23.0,7.3,34.8,50.6
3,9,21,20.8,5.2,33.8,47.7
3,9,22,19.9,3.2,29.9,47.9
3,9,23,20.5,2.7,27.7,49.7
3,10,0,4.2,6.0,51.2,20.0
3,10,1,6.3,4.9,54.4,20.0
3,10,2,9.3,3.5,56.2,21.5
3,10,3,11.4,3.5,53.4,25.7
3,10,4,11.7,5.2,47.1,28.7
3,10,5,11.1,7.4,41.3,30.1
3,10,6,11.2,8.3,39.7,30.9
3,10,7,13.2,7.4,41.9,33.0
3,10,8,16.4,5.7,44.2,36.9
3,10,9,19.0,5.0,42.7,41.4
3,10,10,19.7,6.1,37.1,44.7
3,10,11,19.0,8.0,31.0,46.1
3,10,12,18.5,9.2,28.5,46.4
3,10,13,19.5,8.5,30.6,47.0
3,10,14,21.9,6.5,34.2,49.2
3,10,15,24.2,5.1,35.0,52.3
3,10,16,24.7,5.3,31.5,54.5
3,10,17,23.4,6.9,26.3,54.6
3,10,18,21.7,8.2,23.9,53.0
3,10,19,21.2,7.7,26.4,51.2
3,10,20,22.4,5.7,31.5,51.0
3,10,21,23.8,3.7,35.0,51.7
3,10,22,23.9,3.2,34.2,52.2
3,10,23,21.9,4.4,30.6,50.6
3,11,0,8.2,4.6,49.1,22.7
3,11,1,8.3,3.2,49.3,22.7
3,11,2,7.5,3.2,52.3,20.3
3,11,3,7.5,4.9,54.0,20.0
3,11,4,9.4,7.1,51.1,23.7
3,11,5,12.6,8.1,44.7,31.0
3,11,6,15.2,7.2,38.9,37.2
3,11,7,16.1,5.6,37.3,39.2
3,11,8,15.6,4.9,39.6,37.6
3,11,9,15.3,6.0,41.9,36.2
3,11,10,16.6,8.1,40.5,38.7
3,11,11,19.4,9.3,35.0,45.1
3,11,12,22.1,8.6,29.0,51.6
3,11,13,23.0,6.7,26.7,53.8
3,11,14,22.2,5.3,29.1,51.7
3,11,15,21.0,5.6,32.9,48.3
3,11,16,21.1,7.2,33.9,48.1
3,11,17,22.7,8.5,30.6,51.8
3,11,18,24.7,8.1,25.7,56.8
3,11,19,25.2,6.1,23.6,58.4
3,11,20,23.8,4.1,26.3,55.2
3,11,21,21.4,3.7,31.7,49.4
3,11,22,20.0,4.8,35.4,45.8
3,11,23,20.2,6.2,34.8,46.4
3,12,0,4.4,2.9,51.5,20.0
3,12,1,6.0,2.9,47.2,20.1
3,12,2,9.0,4.6,47.2,24.6
3,12,3,11.5,6.9,50.1,27.2
3,12,4,12.3,7.9,51.6,27.8
3,12,5,11.8,7.0,48.7,28.2
3,12,6,11.6,5.4,42.3,30.5
3,12,7,13.0,4.8,36.5,34.9
3,12,8,16.0,5.9,34.9,40.0
3,12,9,18.9,8.0,37.2,43.5
3,12,10,20.2,9.3,39.7,44.4
3,12,11,19.7,8.7,38.4,44.2
3,12,12,18.9,6.8,33.1,45.1
3,12,13,19.4,5.5,27.3,48.2
3,12,14,21.5,5.8,25.2,52.2
3,12,15,24.0,7.5,27.7,54.9
3,12,16,25.0,8.8,31.8,54.8
3,12,17,24.1,8.5,33.0,53.0
3,12,18,22.3,6.5,30.0,51.5
3,12,19,21.3,4.5,25.4,51.8
3,12,20,22.0,4.1,23.5,53.6
3,12,21,23.5,5.3,26.4,54.7
3,12,22,24.1,6.7,32.1,53.3
3,12,23,22.6,6.7,36.0,49.5
3,13,0,8.4,2.6,55.8,20.3
3,13,1,8.9,4.3,49.6,23.5
3,13,2,8.2,6.6,45.1,24.3
3,13,3,7.8,7.6,45.0,23.7
3,13,4,9.2,6.8,47.8,24.7
3,13,5,12.2,5.2,49.3,28.6
3,13,6,15.2,4.6,46.3,34.3
3,13,7,16.6,5.8,39.8,39.0
3,13,8,16.3,7.9,34.1,40.8
3,13,9,15.8,9.3,32.6,40.7
3,13,10,16.6,8.7,35.0,40.9
3,13,11,19.1,6.9,37.6,43.6
3,13,12,21.9,5.6,36.4,48.3
3,13,13,23.4,6.0,31.3,52.6
3,13,14,23.0,7.7,25.7,54.2
3,13,15,21.6,9.1,23.8,52.9
3,13,16,21.2,8.8,26.6,51.2
3,13,17,22.4,6.9,30.9,51.2
3,13,18,24.4,4.9,32.4,53.6
3,13,19,25.4,4.5,29.7,56.2
3,13,20,24.4,5.7,25.3,56.5
3,13,21,22.1,7.2,23.6,53.7
3,13,22,20.2,7.2,26.8,49.6
3,13,23,20.0,5.4,32.7,46.9
3,14,0,4.7,4.0,57.6,20.0
3,14,1,5.8,6.3,53.9,20.0
3,14,2,8.6,7.3,47.5,23.9
3,14,3,11.5,6.6,42.8,30.1
3,14,4,12.8,5.0,42.6,32.2
3,14,5,12.5,4.4,45.4,30.6
3,14,6,12.1,5.6,46.8,29.4
3,14,7,13.0,7.8,43.9,31.9
3,14,8,15.7,9.2,37.4,38.6
3,14,9,18.8,8.7,31.7,45.5
3,14,10,20.6,6.9,30.3,48.8
3,14,11,20.5,5.6,32.9,47.6
3,14,12,19.5,6.1,35.6,45.0
3,14,13,19.5,7.9,34.7,45.4
3,14,14,21.2,9.3,29.7,49.9
3,14,15,23.7,9.0,24.4,55.8
3,14,16,25.2,7.2,22.7,58.7
3,14,17,24.8,5.3,25.8,56.9
3,14,18,23.0,4.9,30.3,52.4
3,14,19,21.6,6.2,32.1,49.6
3,14,20,21.8,7.6,29.6,50.9
3,14,21,23.2,7.7,25.5,54.6
3,14,22,24.1,5.9,24.0,56.6
3,14,23,23.2,3.7,27.4,53.8
3,15,0,8.3,6.0,54.9,20.5
3,15,1,9.4,7.1,55.7,21.8
3,15,2,8.9,6.3,51.8,22.6
3,15,3,8.3,4.7,45.2,24.4
3,15,4,9.2,4.2,40.5,27.6
3,15,5,11.9,5.4,40.2,31.8
3,15,6,15.0,7.7,43.0,35.3
3,15,7,17.0,9.0,44.4,37.7
3,15,8,17.1,8.6,41.5,39.1
3,15,9,16.4,6.9,35.1,40.6
3,15,10,16.7,5.7,29.5,43.3
3,15,11,18.7,6.2,28.2,46.8
3,15,12,21.6,8.0,31.0,50.0
3,15,13,23.6,9.5,33.9,51.8
3,15,14,23.6,9.3,33.1,52.2
3,15,15,22.3,7.4,28.4,52.1
3,15,16,21.4,5.6,23.3,52.8
3,15,17,22.1,5.3,21.9,54.4
3,15,18,24.0,6.6,25.2,55.9
3,15,19,25.4,8.0,30.0,56.1
3,15,20,25.0,8.1,32.0,54.7
3,15,21,22.9,6.4,29.8,52.4
3,15,22,20.6,4.1,25.9,50.5
3,15,23,19.8,3.1,24.7,49.8
4,0,0,5.3,2.1,54.9,20.0
4,0,1,8.0,4.3,52.5,21.0
4,0,2,9.2,6.1,54.2,22.1
4,0,3,8.8,6.0,57.2,20.3
4,0,4,8.3,4.6,57.0,20.0
4,0,5,9.2,3.4,52.1,23.0
4,0,6,11.8,3.8,45.4,29.5
4,0,7,15.0,5.8,41.2,36.0
4,0,8,16.9,7.7,41.6,38.7
4,0,9,17.0,8.0,44.5,37.7
4,0,10,16.3,6.5,45.6,36.2
4,0,11,16.5,4.8,42.2,37.9
4,0,12,18.4,4.5,36.1,43.2
4,0,13,21.1,5.8,31.4,49.1
4,0,14,23.0,7.6,31.4,51.9
4,0,15,22.9,8.1,35.0,50.3
4,0,16,21.5,6.8,38.2,47.0
4,0,17,20.4,4.7,37.4,45.6
4,0,18,20.9,3.5,33.1,48.1
4,0,19,22.6,4.1,29.0,52.3
4,0,20,23.9,5.7,29.1,54.2
4,0,21,23.3,6.5,33.6,51.5
4,0,22,21.0,5.4,38.9,45.9
4,0,23,18.6,3.2,41.0,41.5
4,1,0,3.9,4.0,59.0,20.0
4,1,1,4.5,5.8,53.0,20.0
4,1,2,6.9,5.8,50.4,20.2
4,1,3,10.0,4.3,52.0,24.2
4,1,4,11.9,3.1,54.8,25.9
4,1,5,12.0,3.6,54.6,26.2
4,1,6,11.4,5.6,49.7,27.2
4,1,7,11.8,7.5,43.0,30.5
4,1,8,14.0,7.9,38.8,35.5
4,1,9,17.1,6.5,39.2,40.0
4,1,10,19.4,4.8,42.3,42.2
4,1,11,19.9,4.5,43.5,42.4
4,1,12,19.0,5.9,40.3,42.4
4,1,13,18.5,7.8,34.3,44.0
4,1,14,19.6,8.3,29.9,47.4
4,1,15,22.0,7.1,30.0,51.0
4,1,16,24.0,5.0,33.9,52.4
4,1,17,24.1,3.8,37.3,51.2
4,1,18,22.5,4.5,36.8,49.0
4,1,19,20.7,6.1,32.7,48.0
4,1,20,20.3,7.0,28.9,48.9
4,1,21,21.4,5.9,29.3,50.4
4,1,22,22.7,3.7,34.0,50.4
4,1,23,22.3,1.9,39.6,47.6
4,2,0,7.5,5.5,62.3,20.0
4,2,1,7.3,5.5,57.0,20.0
4,2,2,6.5,4.0,50.9,20.0
4,2,3,6.7,2.9,48.1,20.8
4,2,4,8.9,3.4,49.7,23.5
4,2,5,12.1,5.4,52.4,27.2
4,2,6,14.5,7.4,52.1,30.9
4,2,7,15.2,7.8,47.3,33.9
4,2,8,14.6,6.4,40.6,35.7
4,2,9,14.5,4.8,36.4,37.2
4,2,10,16.1,4.5,37.0,39.4
4,2,11,18.9,6.0,40.2,42.3
4,2,12,22.5,8.4,39.6,48.6
4,2,13,23.2,9.0,36.6,50.8
4,2,14,22.2,7.8,30.9,51.6
4,2,15,21.1,5.7,26.6,51.7
4,2,16,20.4,4.2,28.9,49.0
4,2,17,22.2,4.9,33.1,50.1
4,2,18,24.1,6.5,36.8,51.4
4,2,19,24.4,7.4,36.5,52.0
4,2,20,22.8,6.4,32.7,51.1
4,2,21,20.5,4.1,29.1,49.1
4,2,22,19.2,2.4,29.7,46.9
4,2,23,19.7,2.5,34.6,45.7
4,3,0,4.5,5.2,61.5,20.0
4,3,1,7.4,3.8,60.4,20.0
4,3,2,9.6,2.6,54.9,22.4
4,3,3,10.1,3.1,48.7,25.7
4,3,4,9.5,5.2,45.8,25.9
4,3,5,9.4,7.2,47.3,25.2
4,3,6,11.2,7.6,50.0,26.8
4,3,7,14.3,6.3,49.7,31.6
4,3,8,17.1,4.7,44.9,37.7
4,3,9,18.2,4.5,38.3,42.0
4,3,10,17.6,6.0,34.2,42.7
4,3,11,17.1,8.0,34.9,41.7
4,3,12,21.5,10.4,31.0,52.4
4,3,13,23.9,9.2,32.6,55.3
4,3,14,26.4,7.3,29.8,60.2
4,3,15,27.4,6.2,24.2,63.9
4,3,16,22.9,5.2,27.4,53.4
4,3,17,21.2,6.9,28.1,50.6
4,3,18,20.7,7.8,32.5,48.1
4,3,19,21.8,6.8,36.4,48.1
4,3,20,23.4,4.6,36.4,50.5
4,3,21,23.9,2.9,32.8,52.7
4,3,22,22.4,2.9,29.5,51.8
4,3,23,19.7,4.4,30.3,47.4
4,4,0,5.1,3.5,56.9,20.0
4,4,1,4.7,2.3,59.6,20.0
4,4,2,6.2,2.8,58.3,20.0
4,4,3,9.2,4.9,52.7,22.7
4,4,4,12.0,6.9,46.3,29.5
4,4,5,13.1,7.4,43.4,32.3
4,4,6,12.7,6.1,44.9,31.1
4,4,7,12.4,4.6,47.6,29.6
4,4,8,13.5,4.4,47.3,31.3
4,4,9,16.3,6.0,42.6,37.4
4,4,10,19.3,8.0,36.0,44.6
4,4,11,20.8,8.7,32.1,48.4
4,4,12,26.4,10.6,21.1,65.3
4,4,13,25.4,8.6,24.6,62.4
4,4,14,25.4,7.6,26.3,61.7
4,4,15,27.2,8.5,23.7,65.5
4,4,16,23.5,7.2,30.3,53.1
4,4,17,24.7,8.1,26.6,56.4
4,4,18,23.8,7.2,27.5,54.7
4,4,19,21.8,5.0,32.1,49.9
4,4,20,20.4,3.3,36.3,46.1
4,4,21,20.7,3.4,36.6,46.4
4,4,22,22.0,4.8,33.2,49.7
4,4,23,22.6,6.0,30.1,51.9
4,5,0,7.6,2.0,52.2,20.5
4,5,1,8.4,2.6,54.9,20.6
4,5,2,7.8,4.6,57.5,20.0
4,5,3,7.3,6.7,56.1,20.0
4,5,4,8.4,7.2,50.4,22.4
4,5,5,11.3,5.9,44.0,29.4
4,5,6,14.4,4.4,41.0,35.2
4,5,7,16.1,4.3,42.4,37.2
4,5,8,16.0,5.9,45.2,35.9
4,5,9,15.3,7.9,45.0,35.0
4,5,10,15.9,8.7,40.3,37.7
4,5,11,18.1,7.6,33.9,43.6
4,5,12,28.1,9.3,15.9,70.8
4,5,13,29.9,8.4,16.9,73.1
4,5,14,29.7,9.3,20.6,71.3
4,5,15,28.3,11.1,22.6,68.4
4,5,16,20.5,8.4,34.5,47.0
4,5,17,21.5,7.5,29.5,50.5
4,5,18,23.4,5.4,26.0,54.7
4,5,19,24.7,3.7,27.2,56.2
4,5,20,24.0,3.8,32.0,53.2
4,5,21,21.8,5.3,36.5,48.1
4,5,22,19.7,6.4,37.0,44.8
4,5,23,19.1,5.9,33.8,45.1
4,6,0,4.1,2.3,51.4,20.0
4,6,1,6.6,4.3,50.2,20.0
4,6,2,9.5,6.4,52.8,23.1
4,6,3,11.0,6.9,55.3,24.4
4,6,4,10.9,5.7,53.7,24.9
4,6,5,10.3,4.2,48.0,26.3
4,6,6,11.0,4.1,41.5,29.9
4,6,7,13.4,5.8,38.6,34.7
4,6,8,16.6,7.9,40.0,38.9
4,6,9,18.8,8.7,42.9,41.0
4,6,10,19.0,7.7,42.8,41.4
4,6,11,18.2,5.8,38.2,42.0
4,6,12,24.0,7.9,20.1,62.1
4,6,13,25.6,8.8,16.5,65.9
4,6,14,28.2,10.7,17.7,69.4
4,6,15,30.1,11.7,21.7,70.6
4,6,16,24.1,7.8,35.8,51.8
4,6,17,22.5,5.7,33.7,50.3
4,6,18,21.1,4.1,28.9,50.1
4,6,19,21.2,4.3,25.6,51.6
4,6,20,22.6,5.7,27.1,53.1
4,6,21,23.9,6.9,32.2,53.0
4,6,22,23.4,6.4,36.9,50.3
4,6,23,21.1,4.3,37.6,46.6
4,7,0,6.5,4.0,54.7,20.0
4,7,1,5.6,6.1,49.4,20.0
4,7,2,6.1,6.6,48.1,20.0
4,7,3,8.4,5.5,50.6,22.4
4,7,4,11.5,4.0,52.9,26.1
4,7,5,13.7,3.9,51.3,30.0
4,7,6,14.1,5.6,45.5,32.9
4,7,7,13.5,7.7,39.1,34.6
4,7,8,13.6,8.6,36.2,35.9
4,7,9,15.6,7.6,37.7,38.3
4,7,10,18.6,5.8,40.6,41.7
4,7,11,21.0,5.0,40.7,45.2
4,7,12,25.2,7.8,29.1,58.7
4,7,13,24.2,9.7,23.0,59.6
4,7,14,23.5,10.7,19.7,59.9
4,7,15,24.2,9.9,21.1,60.4
4,7,16,22.7,6.0,32.5,51.1
4,7,17,24.6,4.5,34.9,52.9
4,7,18,24.8,4.7,33.1,54.0
4,7,19,23.2,6.2,28.5,53.4
4,7,20,21.2,7.4,25.5,51.6
4,7,21,20.4,6.8,27.2,49.7
4,7,22,21.2,4.8,32.6,48.8
4,7,23,22.3,2.7,37.5,48.5
4,8,0,7.2,5.8,58.8,20.0
4,8,1,9.0,6.3,52.8,22.4
4,8,2,9.2,5.2,47.3,24.9
4,8,3,8.4,3.8,45.9,24.2
4,8,4,8.6,3.7,48.3,23.6
4,8,5,10.5,5.4,50.5,25.6
4,8,6,13.7,7.6,48.9,31.0
4,8,7,16.4,8.5,43.1,37.4
4,8,8,17.2,7.5,36.7,41.1
4,8,9,16.6,5.8,33.8,41.4
4,8,10,16.3,5.0,35.5,40.3
4,8,11,17.5,6.0,38.5,40.9
4,8,12,21.2,8.5,36.8,47.7
4,8,13,23.8,9.6,32.6,53.3
4,8,14,24.6,8.8,26.8,56.8
4,8,15,23.6,6.8,23.6,56.6
4,8,16,21.2,4.8,27.2,50.9
4,8,17,21.1,5.0,31.6,49.0
4,8,18,22.6,6.6,34.3,50.2
4,8,19,24.4,7.8,32.8,53.5
4,8,20,24.8,7.3,28.4,55.8
4,8,21,23.2,5.2,25.7,54.5
4,8,22,20.7,3.2,27.6,50.0
4,8,23,19.1,2.7,33.2,45.4
4,9,0,4.2,6.0,59.3,20.0
4,9,1,5.8,4.9,56.8,20.0
4,9,2,8.8,3.5,50.7,22.9
4,9,3,11.3,3.5,45.1,28.9
4,9,4,12.1,5.2,43.6,30.7
4,9,5,11.6,7.4,45.9,29.0
4,9,6,11.4,8.3,48.1,27.9
4,9,7,12.9,7.4,46.5,30.8
4,9,8,15.8,5.7,40.7,37.4
4,9,9,18.7,5.0,34.4,44.3
4,9,10,20.0,6.1,31.6,47.4
4,9,11,19.6,8.0,33.4,46.0
4,9,12,18.8,9.2,36.6,43.6
4,9,13,19.2,8.5,37.0,44.0
4,9,14,21.4,6.5,33.0,48.9
4,9,15,23.8,5.1,27.3,54.8
4,9,16,24.9,5.3,24.4,57.6
4,9,17,23.9,6.9,26.4,55.3
4,9,18,22.1,8.2,31.0,50.8
4,9,19,21.1,7.7,34.0,48.1
4,9,20,21.8,5.7,32.7,49.6
4,9,21,23.3,3.7,28.6,53.5
4,9,22,23.9,3.2,26.1,55.4
4,9,23,22.4,4.4,28.3,52.3
4,10,0,7.7,4.6,55.4,20.0
4,10,1,6.9,3.2,57.4,20.0
4,10,2,6.5,3.2,54.7,20.0
4,10,3,7.8,4.9,48.5,22.3
4,10,4,10.8,7.1,42.8,29.1
4,10,5,13.7,8.1,41.2,34.1
4,10,6,15.1,7.2,43.4,35.3
4,10,7,14.9,5.6,45.7,34.1
4,10,8,14.4,4.9,44.1,34.0
4,10,9,15.2,6.0,38.4,37.4
4,10,10,17.8,8.1,32.2,43.8
4,10,11,20.7,9.3,29.5,49.3
4,10,12,22.4,8.6,31.4,51.0
4,10,13,22.0,6.7,34.8,49.1
4,10,14,20.9,5.3,35.4,47.2
4,10,15,20.6,5.6,31.6,48.3
4,10,16,21.9,7.2,26.2,52.4
4,10,17,24.1,8.5,23.6,56.7
4,10,18,25.3,8.1,25.8,57.6
4,10,19,24.5,6.1,30.7,54.5
4,10,20,22.4,4.1,33.9,50.0
4,10,21,20.6,3.7,32.8,47.8
4,10,22,20.5,4.8,29.0,49.2
4,10,23,21.6,6.2,26.7,51.7
4,11,0,6.4,2.9,50.3,20.0
4,11,1,9.0,2.9,53.5,22.1
4,11,2,10.2,4.6,55.3,23.2
4,11,3,9.8,6.9,52.5,23.7
4,11,4,9.3,7.9,46.1,25.5
4,11,5,10.2,7.0,40.4,29.1
4,11,6,12.9,5.4,38.8,33.8
4,11,7,16.1,4.8,41.0,37.8
4,11,8,18.0,5.9,43.3,39.7
4,11,9,18.0,8.0,41.8,40.3
4,11,10,17.3,9.3,36.2,41.5
4,11,11,17.5,8.7,30.1,44.2
4,11,12,19.4,6.8,27.6,48.1
4,11,13,22.2,5.5,29.7,51.4
4,11,14,24.1,5.8,33.3,52.8
4,11,15,23.9,7.5,34.1,52.2
4,11,16,22.5,8.8,30.5,51.6
4,11,17,21.4,8.5,25.4,51.9
4,11,18,21.9,6.5,23.0,53.6
4,11,19,23.7,4.5,25.4,55.4
4,11,20,24.9,4.1,30.6,55.1
4,11,21,24.3,5.3,34.1,52.8
4,11,22,22.0,6.7,33.2,49.7
4,11,23,19.6,6.7,29.6,47.6
4,12,0,4.9,2.6,48.2,20.0
4,12,1,5.5,4.3,48.3,20.0
4,12,2,8.0,6.6,51.4,21.4
4,12,3,11.0,7.6,53.0,25.3
4,12,4,12.9,6.8,50.2,29.3
4,12,5,13.0,5.2,43.8,32.0
4,12,6,12.4,4.6,38.0,33.4
4,12,7,12.8,5.8,36.3,34.7
4,12,8,15.0,7.9,38.6,37.1
4,12,9,18.2,9.3,41.0,40.9
4,12,10,20.5,8.7,39.5,45.0
4,12,11,20.9,6.9,34.1,47.7
4,12,12,20.0,5.6,28.1,48.8
4,12,13,19.5,6.0,25.8,48.9
4,12,14,20.7,7.7,28.1,49.8
4,12,15,23.1,9.1,31.9,51.9
4,12,16,25.0,8.8,33.0,54.3
4,12,17,25.1,6.9,29.7,55.8
4,12,18,23.4,4.9,24.8,55.2
4,12,19,21.7,4.5,22.6,53.5
4,12,20,21.4,5.7,25.3,52.0
4,12,21,22.5,7.2,30.7,51.5
4,12,22,23.7,7.2,34.5,51.8
4,12,23,23.3,5.4,33.9,51.4
4,13,0,8.5,4.0,50.6,22.5
4,13,1,8.3,6.3,46.2,24.0
4,13,2,7.5,7.3,46.2,22.8
4,13,3,7.8,6.6,49.2,22.0
4,13,4,10.0,5.0,50.7,24.7
4,13,5,13.2,4.4,47.8,30.7
4,13,6,15.6,5.6,41.3,36.9
4,13,7,16.2,7.8,35.5,40.1
4,13,8,15.6,9.2,33.9,39.8
4,13,9,15.5,8.7,36.3,38.7
4,13,10,17.1,6.9,38.7,40.2
4,13,11,20.0,5.6,37.4,45.0
4,13,12,22.5,6.1,32.1,50.9
4,13,13,23.2,7.9,26.3,54.3
4,13,14,22.2,9.3,24.2,53.6
4,13,15,21.1,9.0,26.8,50.9
4,13,16,21.5,7.2,30.8,49.9
4,13,17,23.3,5.3,32.1,52.1
4,13,18,25.1,4.9,29.1,56.0
4,13,19,25.4,6.2,24.4,58.3
4,13,20,23.8,7.6,22.5,56.7
4,13,21,21.5,7.7,25.5,52.1
4,13,22,20.3,5.9,31.1,48.0
4,13,23,20.8,3.7,35.1,47.2
4,14,0,5.6,6.0,54.9,20.0
4,14,1,8.5,7.1,48.6,23.3
4,14,2,10.7,6.3,44.1,28.4
4,14,3,11.1,4.7,44.0,29.1
4,14,4,10.5,4.2,46.8,27.0
4,14,5,10.5,5.4,48.3,26.4
4,14,6,12.2,7.7,45.3,30.2
4,14,7,15.3,9.0,38.9,37.4
4,14,8,18.1,8.6,33.1,43.9
4,14,9,19.2,6.9,31.6,46.2
4,14,10,18.6,5.7,34.1,44.3
4,14,11,18.1,6.2,36.6,42.5
4,14,12,19.0,8.0,35.5,44.3
4,14,13,21.4,9.5,30.4,49.9
4,14,14,23.9,9.3,24.8,55.9
4,14,15,24.8,7.4,22.9,58.0
4,14,16,23.9,5.6,25.7,55.6
4,14,17,22.2,5.3,30.0,51.3
4,14,18,21.7,6.6,31.5,49.9
4,14,19,22.8,8.0,28.8,52.7
4,14,20,24.5,8.1,24.4,57.0
4,14,21,24.9,6.4,22.7,58.3
4,14,22,23.4,4.1,25.9,54.7
4,14,23,20.7,3.1,31.8,48.3
4,15,0,6.1,6.8,56.7,20.0
4,15,1,5.8,6.0,52.9,20.0
4,15,2,7.3,4.5,46.5,22.4
4,15,3,10.3,3.9,41.9,28.7
4,15,4,13.0,5.2,41.7,32.8
4,15,5,14.1,7.5,44.4,33.4
4,15,6,13.7,8.9,45.9,32.2
4,15,7,13.4,8.5,42.9,32.9
